1.582491864255859e-02,9.694076254821418e-01,8.339614783571854e-01,3.905667492144586e-01,2.553540474061640e-01,7.354747553986846e-01,1.242139856909467e-01,6.644575077409193e-01,5.373326016298181e-01,9.490355923534537e-01
4.412006844958294e-01,2.599043214041294e-01,2.119298392031015e-01,9.048074865270441e-01,9.942606002996958e-02,5.379092369870792e-02,6.405460418390790e-02,5.657325189401081e-01,2.664458263974850e-01,1.550042625307125e-01
1.566403536855431e-01,6.544243929229790e-01,9.107718565085772e-01,3.425923396565916e-01,9.494526083345770e-01,4.499882792355438e-01,9.530091117848685e-01,2.241417682842080e-01,1.506995526844168e-01,8.073819669929249e-01
6.687192500888925e-01,1.644362440167164e-01,6.799531889520367e-01,9.732467168817515e-01,3.575706315960598e-01,6.896052349776054e-01,1.951842686138974e-01,4.620025937734184e-01,8.775935498427569e-01,7.147922072162816e-01
5.126266840438483e-01,7.166787249579460e-01,2.193303682000052e-01,2.854983374874566e-01,3.705581516821674e-01,9.708553221872334e-01,1.654000008317642e-01,8.778139794607712e-01,4.195527971813235e-01,4.238622265047683e-01
8.524408656416651e-01,9.736288394656166e-01,7.799048986192350e-01,8.616310934823151e-01,4.337881572701913e-01,6.775592401053566e-01,7.381484507295063e-01,6.101141081238697e-02,4.187815237877804e-01,4.610703012259073e-01
2.085527038241516e-01,1.452931725165309e-01,9.423504853352673e-01,8.460702983877018e-02,9.903505002103515e-01,8.208570353783933e-01,1.441936046556540e-01,4.619134475765347e-01,3.793134188183180e-01,1.206300794708683e-01
4.297456668828361e-01,7.354232998264131e-01,2.594001825244167e-01,7.388676878711524e-01,1.492300504582143e-01,1.094580512072230e-01,6.614666397969549e-01,2.698150674206275e-01,7.818381384861833e-01,3.535935372829407e-01
8.465811143846164e-01,4.887894622463684e-01,8.449197471350989e-02,5.661900996073103e-02,5.957004100064284e-01,9.367909780409145e-01,6.459679336501136e-01,7.830608574594654e-01,9.038313212356676e-01,6.930160078653209e-01
5.200441924482789e-01,3.827424782247946e-01,7.528315241228936e-01,8.394259334725449e-01,2.316638730613812e-01,5.747145426341866e-01,2.273180527739777e-01,5.345129722424378e-01,5.595244786513618e-01,9.279126934371482e-01
4.286385981499397e-01,1.289191060368526e-01,7.434151613821346e-01,5.786173495364456e-01,8.217936590415396e-01,8.860275111561770e-01,4.643800018655043e-01,8.346913535309449e-01,6.575787945918640e-01,9.268007054584104e-01
7.394566395038071e-01,4.774014048638760e-02,3.685411547164159e-01,7.118731880150145e-02,4.452670968348473e-01,6.040965032782855e-01,4.993059814438718e-02,1.835630127152256e-01,1.435547047963155e-01,7.239235116745920e-01
9.824607148684844e-01,2.172347946172742e-01,6.519313252772817e-02,7.009783935272034e-01,3.438600117079262e-01,2.552167751152146e-01,4.283393614126087e-01,9.964726171439851e-02,7.715276338958775e-01,6.494288801445761e-02
4.951188589889178e-01,4.626630267420146e-01,9.774904530390587e-01,6.820442274594886e-01,1.173309116239338e-01,9.806316634549906e-01,4.763676880283131e-01,3.117326918578393e-01,2.913520547055416e-01,7.539834360377786e-01
1.996094869447916e-01,8.366470811127904e-01,5.274922626686712e-01,5.624586723570054e-01,2.429063041894260e-01,5.262545116833665e-01,7.595778623407603e-01,2.251323611592559e-01,7.995940036138491e-01,7.764187379630370e-01
2.697289447624837e-01,3.343746230631949e-01,8.342898231159382e-01,9.090571095743483e-01,5.228406160710568e-01,3.822343062526706e-01,2.119851886350592e-01,8.350653894408910e-01,9.440003330558540e-01,8.135976697381575e-01
1.360352892130778e-01,3.451058041980051e-01,1.932511558724805e-01,9.721767487806160e-01,3.746167558127161e-01,1.838149443193408e-01,3.777691751615001e-01,1.665269393317992e-01,8.182693495500224e-01,6.529578872271617e-01
2.632106269072791e-01,7.810064306394227e-01,3.750797567773050e-01,9.654721561658532e-01,6.905286794949922e-01,7.155162723341567e-01,6.819891201714003e-01,1.911427207249881e-01,5.357072248755522e-01,6.313284834061417e-01
7.378206070222988e-01,5.509422237756393e-01,6.859549971697643e-01,8.456374322276736e-01,6.283234505114721e-01,2.322327463106405e-01,1.357672429344464e-01,8.400519992411378e-01,7.539512458042946e-01,6.585882327792180e-01
8.924283203167973e-01,4.277956441174241e-02,9.961390681546829e-01,1.093184757555455e-01,3.156220234537599e-01,6.593481873438453e-01,6.649846880068000e-01,3.976513302874059e-01,3.259081404311155e-01,5.381162257576902e-01
1.194063095000602e-01,8.618437675115856e-01,8.200567219499763e-03,8.269332581325123e-01,2.672694331348266e-01,9.973626970301208e-01,6.748489852411901e-01,1.868949486813019e-01,1.434024866406817e-01,1.655929699379918e-01
1.210457478282255e-01,4.158837489857728e-01,7.581692038840471e-01,5.498096791793637e-01,6.512779675662881e-01,2.880088660344523e-02,5.650114410393925e-02,6.147289549069148e-01,7.495451205175114e-01,6.048405378148148e-01
5.549190535931471e-01,5.245337400233996e-01,8.385685732767771e-01,8.220110627925075e-01,5.399323536734713e-01,6.430681900321823e-01,4.706987088875374e-02,1.033200272840075e-01,4.996985623145935e-01,4.337368213728707e-01
8.147568138384991e-01,6.177701836534637e-01,8.634766637643225e-01,4.522878869680166e-01,6.025162714545225e-01,4.909743361598692e-01,8.056678389225471e-01,8.593687712491345e-01,4.109383842027459e-01,6.414232955507111e-01
4.013283208018766e-01,1.250877171406000e-01,3.492619820634192e-01,4.613253988611164e-02,3.495978658784171e-01,6.913318185561019e-01,2.138744724047717e-01,5.882577069980361e-01,8.472815159928433e-01,2.604392917176891e-01
2.031758992016203e-01,7.773378816327722e-01,7.177766020026880e-01,6.713498591777635e-01,3.770832006712831e-01,6.373536822560028e-01,3.337676638428903e-03,9.633126207456517e-02,3.952168721683402e-02,2.409970533293658e-01
4.374753066513107e-01,6.474788885784702e-01,1.776803383499758e-01,2.734466480433227e-01,8.178136641242605e-01,9.942529364462257e-01,4.091028517154524e-01,7.916287816090644e-01,9.049325035442284e-01,2.005870678464822e-01
2.668492958260930e-01,9.361149491444766e-01,2.839502712171293e-01,3.522083462924736e-01,5.656761376027373e-01,3.188446892047509e-01,8.226914642484353e-01,9.754396234524620e-01,2.137513655301888e-01,5.192004658836874e-01
2.022301071333839e-01,8.814105907834184e-01,8.677992969135750e-01,1.027832264559265e-01,4.776870447572726e-01,4.861612354806444e-01,9.118847231901646e-01,4.654265709526029e-02,2.424378000397411e-01,6.521052679289623e-01
9.332380820686175e-01,9.324453272542196e-01,6.086151616687957e-01,9.950221674493617e-01,3.375683214224727e-01,5.107781474994394e-01,6.483250230775797e-01,3.986628648818763e-01,3.267700696954364e-01,2.456137120004807e-02
8.029657592079442e-01,4.455150079194061e-01,7.707381014575894e-01,7.952711977042589e-01,1.230198154798801e-01,5.940387703450577e-01,9.613189385092440e-03,5.688739952486352e-01,6.523814381344158e-02,4.574830725125424e-01
9.179997183000668e-01,8.212654692219875e-01,8.741213944154426e-03,9.135827594034294e-01,5.854372934370475e-01,4.445907964578787e-01,2.375160675670561e-01,9.325475995114760e-01,3.275049893779238e-01,3.763564747648111e-01
4.232713721800928e-01,9.219522308194787e-01,2.511433829791580e-01,9.668377307089221e-01,6.417400248543080e-01,7.245977263546538e-01,3.139868426667465e-01,1.768647000085864e-01,5.650130443112054e-01,1.742357384293507e-01
3.800557820964864e-01,5.975296956475497e-01,6.815947483673668e-01,5.629358103326223e-01,2.621642603828405e-01,1.947242544008066e-01,7.305437143568618e-01,2.482071957775425e-01,6.183394331570433e-01,4.308530704261982e-01
3.475546531135005e-01,3.510548786032269e-01,1.793446844347495e-01,2.461112948349264e-01,3.925322906079387e-01,2.902082476253660e-01,5.300178395258346e-01,9.828910701828501e-03,1.945021656316250e-01,9.978977707204865e-01
6.678324992153014e-01,2.608143115699358e-01,5.061345559107766e-01,6.034811924227892e-01,7.084010498171677e-01,9.644427713772481e-02,9.389658537409109e-01,1.991038234900235e-01,3.379613968254819e-01,1.171964458735643e-01
7.206657969954730e-01,2.300501029147068e-01,4.520796874780579e-01,1.033074437190348e-01,2.882065858171352e-01,8.880878285915068e-01,9.213513745560084e-02,5.152552162833769e-01,8.944200747154747e-01,5.181957429825308e-01
3.158523073959408e-01,5.297304035768520e-01,1.788929161517382e-01,6.532417622642787e-01,3.429837573054171e-02,4.528009032145147e-01,2.247803263481615e-01,8.829449335499410e-01,6.554981738587368e-01,9.578080437880978e-01
8.797919465600476e-01,6.632458347190385e-01,1.727441228799262e-01,3.104732429191811e-01,1.237937426771008e-01,6.014331740333854e-01,2.873559791070204e-01,5.919408516920828e-01,7.498943888348967e-01,4.749931481084754e-01
2.098402591468022e-01,7.852354803053827e-01,4.527174925677094e-01,8.228975854920678e-01,4.397193651831333e-01,3.633706329219838e-01,1.702275197814347e-01,1.392496657274895e-02,3.691318819155599e-02,3.999539354815865e-01
2.579363902369218e-02,5.136910711944528e-01,6.058335651670739e-01,2.447297630108566e-01,1.731269234666261e-01,7.442027035840799e-01,8.148391376318592e-01,1.386178658058019e-03,2.975047059811208e-01,1.615934246972173e-01
9.006888861305494e-01,8.781091961442070e-01,3.812595956871563e-01,8.300247140368562e-01,2.253688174418028e-01,7.737147443805424e-01,8.237088037765160e-01,7.386507190478271e-02,4.502635036829223e-01,5.787063988757816e-01
3.184459052600180e-01,1.203297051230118e-01,3.813540024596052e-01,4.167193385850262e-01,8.019235985362546e-01,9.299205988319221e-01,1.755045681146460e-01,7.052763028560561e-01,5.788221017358928e-01,2.630638751494996e-01
3.145496376392197e-01,6.357598023655637e-01,2.149983580294058e-01,4.774034002224931e-01,7.189475394407975e-01,3.512953814823624e-01,2.214765740658513e-01,3.567803247630504e-01,4.069182925889819e-01,7.574354301939884e-02
2.172752703620471e-02,1.745468974926262e-01,6.097061585680145e-01,3.314070526191066e-01,9.583333693250703e-01,7.089382464573432e-01,1.251082085655575e-01,6.936613613244432e-01,3.664997799166012e-01,7.618010583155793e-01
5.903871099419832e-01,6.361567949113235e-01,8.872520746138189e-01,4.561803445481603e-02,7.023050820931350e-01,6.415147393203875e-01,9.382237577523216e-01,7.266965432682524e-01,5.888027095183743e-01,7.138875316427497e-03
9.830774431969400e-01,5.825878109701852e-01,5.533389759032703e-01,9.681680062637515e-01,9.996812748721248e-01,6.431867758013247e-01,4.014089286333923e-02,6.479863541424211e-01,7.066540716712615e-01,7.349825788917870e-01
8.522034342643821e-01,9.831196814696862e-01,2.924864610156447e-01,8.199502899404384e-01,9.045230289476566e-01,3.185475232631655e-01,8.282234840226469e-01,9.520959686264843e-01,8.769447053209621e-01,8.096623294100456e-01
9.947703946357455e-01,1.060226429747523e-01,9.225604766619208e-01,4.739312569023721e-01,3.626347581681957e-01,8.023805328655897e-01,6.096158719666376e-01,8.139601432783343e-01,2.281280789655298e-01,1.486231736599576e-01
9.096797029067202e-01,9.867667532464335e-01,5.888218128070337e-01,3.282078478151038e-01,1.892982284488614e-01,5.353255400132972e-01,2.163510034868266e-01,2.113156030938568e-01,5.813411984505790e-01,6.015223588801559e-01
